Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas4181     Pavarde4181    10    4     5     6     5     4     1     8     6     10    3     8     2     3     4     4     
Vardas4182     Pavarde4182    10    7     3     5     9     5     9     1     4     7     2     10    7     6     2     3     
Vardas4183     Pavarde4183    3     10    6     9     10    3     6     7     8     10    10    6     2     9     9     7     
Vardas4184     Pavarde4184    1     2     7     10    6     10    4     8     5     7     4     3     5     9     8     10    
Vardas4185     Pavarde4185    4     4     6     8     5     6     10    8     10    4     10    2     7     3     10    3     
Vardas4186     Pavarde4186    7     5     7     5     7     8     5     1     3     4     9     3     9     5     8     9     
Vardas4187     Pavarde4187    4     5     2     1     4     10    1     1     3     1     3     2     2     9     4     2     
Vardas4188     Pavarde4188    8     4     5     4     7     9     10    1     9     3     8     2     8     10    8     7     
Vardas4189     Pavarde4189    5     9     10    10    10    4     5     8     6     9     5     1     4     3     3     1     
Vardas4190     Pavarde4190    8     1     5     3     9     5     8     4     5     3     2     10    1     10    4     10    
Vardas4191     Pavarde4191    10    3     10    3     1     1     6     9     6     3     1     7     7     6     1     2     
Vardas4192     Pavarde4192    3     5     9     8     8     6     10    4     10    6     5     9     5     9     10    4     
Vardas4193     Pavarde4193    1     3     8     9     4     6     10    10    2     4     1     4     2     7     4     1     
Vardas4194     Pavarde4194    8     1     9     8     2     4     7     5     7     3     6     9     5     9     10    8     
Vardas4195     Pavarde4195    4     4     8     9     2     9     5     5     9     2     2     9     4     7     1     1     
Vardas4196     Pavarde4196    9     1     9     6     8     5     2     10    1     2     1     1     8     6     2     8     
Vardas4197     Pavarde4197    5     9     2     5     6     8     7     4     6     7     8     9     2     9     4     8     
Vardas4198     Pavarde4198    7     7     9     2     8     3     1     6     1     2     2     10    10    2     9     10    
Vardas4199     Pavarde4199    8     6     8     7     7     8     3     5     5     4     10    4     9     5     8     5     
Vardas4200     Pavarde4200    3     9     3     8     10    2     3     7     4     8     5     4     8     8     7     3     
Vardas4201     Pavarde4201    8     6     9     7     1     8     1     3     1     4     10    8     4     9     5     10    
Vardas4202     Pavarde4202    10    4     4     3     3     3     10    9     5     10    6     3     1     7     2     5     
Vardas4203     Pavarde4203    7     1     3     6     9     4     4     1     7     2     8     3     6     10    4     7     
Vardas4204     Pavarde4204    9     4     10    1     4     5     8     10    1     1     7     2     10    10    2     5     
Vardas4205     Pavarde4205    10    10    9     6     3     3     3     10    4     7     7     3     1     3     3     3     
Vardas4206     Pavarde4206    5     5     4     6     9     3     3     2     3     7     6     3     8     7     1     3     
Vardas4207     Pavarde4207    6     8     2     7     2     6     8     8     1     5     9     8     8     2     8     4     
Vardas4208     Pavarde4208    9     4     3     5     2     9     1     4     7     5     7     10    6     10    7     3     
Vardas4209     Pavarde4209    5     9     8     6     10    1     3     7     3     8     1     8     1     4     6     9     
Vardas4210     Pavarde4210    8     10    9     6     10    7     6     1     2     8     3     6     5     6     6     10    
Vardas4211     Pavarde4211    5     6     7     2     10    1     5     10    5     5     9     9     6     2     6     10    
Vardas4212     Pavarde4212    1     9     2     6     5     8     4     5     3     1     10    9     2     6     4     2     
Vardas4213     Pavarde4213    10    10    2     3     9     9     7     4     7     1     4     7     6     10    8     9     
Vardas4214     Pavarde4214    8     8     1     7     10    9     1     6     5     8     2     7     10    9     5     9     
Vardas4215     Pavarde4215    10    5     8     7     5     9     5     4     6     6     2     6     6     2     7     1     
Vardas4216     Pavarde4216    10    1     5     3     5     2     10    9     3     1     9     3     3     2     8     8     
Vardas4217     Pavarde4217    8     10    7     9     9     6     8     3     8     7     9     7     5     1     5     8     
Vardas4218     Pavarde4218    4     7     6     5     4     6     5     6     10    2     1     6     2     1     5     4     
Vardas4219     Pavarde4219    4     6     10    5     3     5     8     10    8     9     4     3     8     10    8     2     
Vardas4220     Pavarde4220    7     5     9     3     3     6     6     9     7     3     10    6     4     8     3     8     
Vardas4221     Pavarde4221    7     5     5     1     4     6     9     10    2     10    4     2     3     6     4     7     
Vardas4222     Pavarde4222    8     3     8     7     2     4     9     7     10    8     8     3     4     4     9     8     
Vardas4223     Pavarde4223    9     5     10    7     4     3     1     8     1     3     5     6     8     8     1     8     
Vardas4224     Pavarde4224    1     4     9     4     10    5     8     8     4     4     10    1     9     6     6     8     
Vardas4225     Pavarde4225    4     5     5     10    8     9     8     1     10    3     6     6     5     2     9     8     
Vardas4226     Pavarde4226    1     9     2     8     2     6     1     7     4     8     2     10    4     4     9     10    
Vardas4227     Pavarde4227    1     6     10    7     1     5     10    7     9     8     5     6     7     6     8     3     
Vardas4228     Pavarde4228    2     7     5     7     5     7     2     2     1     3     4     3     10    8     8     2     
Vardas4229     Pavarde4229    5     5     1     3     2     2     3     4     9     8     1     6     5     5     6     7     
Vardas4230     Pavarde4230    9     10    2     2     7     9     10    7     10    1     1     9     3     3     10    3     
Vardas4231     Pavarde4231    10    6     10    1     2     2     2     8     8     4     10    7     10    6     5     5     
Vardas4232     Pavarde4232    10    6     4     5     5     7     6     5     4     3     7     4     4     9     6     1     
Vardas4233     Pavarde4233    2     2     6     2     7     1     5     6     1     7     8     5     1     6     2     3     
Vardas4234     Pavarde4234    10    6     5     5     8     1     2     4     2     3     4     8     2     10    10    4     
Vardas4235     Pavarde4235    4     6     5     1     10    5     9     8     8     4     3     10    10    5     3     5     
Vardas4236     Pavarde4236    6     1     2     7     5     10    7     7     3     9     4     6     6     4     3     10    
Vardas4237     Pavarde4237    6     2     6     3     10    6     5     2     2     6     10    7     9     1     2     8     
Vardas4238     Pavarde4238    10    5     4     4     1     10    1     4     8     7     4     2     1     4     3     4     
Vardas4239     Pavarde4239    3     3     2     5     10    10    7     7     4     5     3     8     9     10    7     2     
Vardas4240     Pavarde4240    7     5     7     4     2     6     8     9     5     2     4     8     6     1     6     4     
Vardas4241     Pavarde4241    10    7     3     9     8     5     7     2     3     3     4     8     4     8     2     9     
Vardas4242     Pavarde4242    7     6     5     2     1     7     2     9     9     8     6     9     6     5     1     10    
Vardas4243     Pavarde4243    10    1     5     9     6     9     2     7     10    7     6     3     9     3     2     8     
Vardas4244     Pavarde4244    5     6     8     1     2     7     10    10    9     7     7     9     4     8     6     7     
Vardas4245     Pavarde4245    2     8     3     2     8     2     5     10    3     4     1     3     9     8     8     4     
